dataset,feature_variant,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,removed_high_missing_features,feature_count,threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,normal_precision,normal_recall,normal_f1,activity_precision,activity_recall,activity_f1,normal_support,activity_support,normal_fpr,tn,fp,fn,tp,fold_balanced_accuracy_std,fold_activity_recall_std,fold_normal_fpr_std
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.4,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.6,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.4,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.5,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.6,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d,missingness_only,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,1,fold,65.0,16,1|2|3|5|6|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|33,4|7|8|16|25,0,,13,0.6,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,9,0.0,7,0,0,9,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|12|13|15|16|17|19|20|21|24|25|26|33,9|10|11|14|18|22|23,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,3,fold,63.0,18,1|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|22|23|24|25|26,2|12|15|20|33,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.4,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,4,fold,67.0,14,1|2|3|4|5|7|8|9|10|11|12|14|15|16|18|20|21|22|23|25|26|33,6|13|17|19|24,0,,13,0.6,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,0.0,6,0,0,8,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,5,fold,66.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d,missingness_only,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.4,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d,missingness_only,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.5,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d,missingness_only,random_forest_balanced_depth3,all,aggregate,,81,,,0,,13,0.6,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,46,0.0,35,0,0,46,0.0,0.0,0.0
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,1,fold,62.0,15,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|19|20|21|26,8|9|18|22|23|24|25|33,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,1,fold,62.0,15,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|19|20|21|26,8|9|18|22|23|24|25|33,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,1,fold,62.0,15,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|19|20|21|26,8|9|18|22|23|24|25|33,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,2,fold,60.0,17,1|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|25|26|33,2|10|11|13|20,0,,13,0.4,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,2,fold,60.0,17,1|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|25|26|33,2|10|11|13|20,0,,13,0.5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,2,fold,60.0,17,1|3|4|5|6|7|8|9|12|14|15|16|17|18|19|21|22|23|24|25|26|33,2|10|11|13|20,0,,13,0.6,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,3,fold,62.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,3,fold,62.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,3,fold,62.0,15,2|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|33,1|3|5|21|26,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_post_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,4,fold,60.0,17,1|2|3|5|8|9|10|11|12|13|14|16|17|18|20|21|22|23|24|25|26|33,4|6|7|15|19,0,,13,0.4,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
