candidate_kind,candidate_id,source_event_id,substation_id,window_start,window_end,sample_count,expected_sample_count,coverage_rate,audit_status,exclusion_reason,fault_label,efd_possible,disturbance_count,fault_window_overlap,fixed_eval_window_overlap
candidate_normal,candidate_normal_s11_20150301,,11,2015-03-01 00:00:00,2015-03-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20150331,,11,2015-03-31 00:00:00,2015-04-07 00:00:00,1003,1008,0.9950396825396826,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20150430,,11,2015-04-30 00:00:00,2015-05-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20150530,,11,2015-05-30 00:00:00,2015-06-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20150629,,11,2015-06-29 00:00:00,2015-07-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20150729,,11,2015-07-29 00:00:00,2015-08-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20150828,,11,2015-08-28 00:00:00,2015-09-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20150927,,11,2015-09-27 00:00:00,2015-10-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20151027,,11,2015-10-27 00:00:00,2015-11-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20151126,,11,2015-11-26 00:00:00,2015-12-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20151226,,11,2015-12-26 00:00:00,2016-01-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160125,,11,2016-01-25 00:00:00,2016-02-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160224,,11,2016-02-24 00:00:00,2016-03-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160325,,11,2016-03-25 00:00:00,2016-04-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160424,,11,2016-04-24 00:00:00,2016-05-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160524,,11,2016-05-24 00:00:00,2016-05-31 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160623,,11,2016-06-23 00:00:00,2016-06-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160723,,11,2016-07-23 00:00:00,2016-07-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160822,,11,2016-08-22 00:00:00,2016-08-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20160921,,11,2016-09-21 00:00:00,2016-09-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20161021,,11,2016-10-21 00:00:00,2016-10-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20161120,,11,2016-11-20 00:00:00,2016-11-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20161220,,11,2016-12-20 00:00:00,2016-12-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170119,,11,2017-01-19 00:00:00,2017-01-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170218,,11,2017-02-18 00:00:00,2017-02-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170320,,11,2017-03-20 00:00:00,2017-03-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170419,,11,2017-04-19 00:00:00,2017-04-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170519,,11,2017-05-19 00:00:00,2017-05-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170618,,11,2017-06-18 00:00:00,2017-06-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170718,,11,2017-07-18 00:00:00,2017-07-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170817,,11,2017-08-17 00:00:00,2017-08-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20170916,,11,2017-09-16 00:00:00,2017-09-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20171016,,11,2017-10-16 00:00:00,2017-10-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20171115,,11,2017-11-15 00:00:00,2017-11-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20171215,,11,2017-12-15 00:00:00,2017-12-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180114,,11,2018-01-14 00:00:00,2018-01-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180213,,11,2018-02-13 00:00:00,2018-02-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180315,,11,2018-03-15 00:00:00,2018-03-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180414,,11,2018-04-14 00:00:00,2018-04-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180514,,11,2018-05-14 00:00:00,2018-05-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180613,,11,2018-06-13 00:00:00,2018-06-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180713,,11,2018-07-13 00:00:00,2018-07-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180812,,11,2018-08-12 00:00:00,2018-08-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20180911,,11,2018-09-11 00:00:00,2018-09-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20181011,,11,2018-10-11 00:00:00,2018-10-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20181110,,11,2018-11-10 00:00:00,2018-11-17 00:00:00,1008,1008,1.0,excluded,fault_window_overlap|substation_quota_full,,,0.0,True,False
candidate_normal,candidate_normal_s11_20181210,,11,2018-12-10 00:00:00,2018-12-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20190109,,11,2019-01-09 00:00:00,2019-01-16 00:00:00,1008,1008,1.0,excluded,disturbance_overlap|fault_window_overlap|substation_quota_full,,,2.0,True,False
candidate_normal,candidate_normal_s11_20190208,,11,2019-02-08 00:00:00,2019-02-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20190310,,11,2019-03-10 00:00:00,2019-03-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20190409,,11,2019-04-09 00:00:00,2019-04-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20190509,,11,2019-05-09 00:00:00,2019-05-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20190608,,11,2019-06-08 00:00:00,2019-06-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20190708,,11,2019-07-08 00:00:00,2019-07-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20190807,,11,2019-08-07 00:00:00,2019-08-14 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20190906,,11,2019-09-06 00:00:00,2019-09-13 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20191006,,11,2019-10-06 00:00:00,2019-10-13 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20191105,,11,2019-11-05 00:00:00,2019-11-12 00:00:00,0,1008,0.0,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20191205,,11,2019-12-05 00:00:00,2019-12-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20200104,,11,2020-01-04 00:00:00,2020-01-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20200203,,11,2020-02-03 00:00:00,2020-02-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20200304,,11,2020-03-04 00:00:00,2020-03-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20200403,,11,2020-04-03 00:00:00,2020-04-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20200503,,11,2020-05-03 00:00:00,2020-05-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20200602,,11,2020-06-02 00:00:00,2020-06-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s11_20200702,,11,2020-07-02 00:00:00,2020-07-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20131201,,12,2013-12-01 00:00:00,2013-12-08 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s12_20131231,,12,2013-12-31 00:00:00,2014-01-07 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140130,,12,2014-01-30 00:00:00,2014-02-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140301,,12,2014-03-01 00:00:00,2014-03-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140331,,12,2014-03-31 00:00:00,2014-04-07 00:00:00,1003,1008,0.9950396825396826,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140430,,12,2014-04-30 00:00:00,2014-05-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140530,,12,2014-05-30 00:00:00,2014-06-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140629,,12,2014-06-29 00:00:00,2014-07-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140729,,12,2014-07-29 00:00:00,2014-08-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140828,,12,2014-08-28 00:00:00,2014-09-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20140927,,12,2014-09-27 00:00:00,2014-10-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20141027,,12,2014-10-27 00:00:00,2014-11-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20141126,,12,2014-11-26 00:00:00,2014-12-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20141226,,12,2014-12-26 00:00:00,2015-01-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20150125,,12,2015-01-25 00:00:00,2015-02-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20150224,,12,2015-02-24 00:00:00,2015-03-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20150326,,12,2015-03-26 00:00:00,2015-04-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20150425,,12,2015-04-25 00:00:00,2015-05-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20150525,,12,2015-05-25 00:00:00,2015-06-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20150624,,12,2015-06-24 00:00:00,2015-07-01 00:00:00,1008,1008,1.0,excluded,fixed_eval_window_overlap|substation_quota_full,,,0.0,False,True
candidate_normal,candidate_normal_s12_20150724,,12,2015-07-24 00:00:00,2015-07-31 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20150823,,12,2015-08-23 00:00:00,2015-08-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20150922,,12,2015-09-22 00:00:00,2015-09-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20151022,,12,2015-10-22 00:00:00,2015-10-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20151121,,12,2015-11-21 00:00:00,2015-11-28 00:00:00,1008,1008,1.0,excluded,fault_window_overlap|fixed_eval_window_overlap|substation_quota_full,,,0.0,True,True
candidate_normal,candidate_normal_s12_20151221,,12,2015-12-21 00:00:00,2015-12-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160120,,12,2016-01-20 00:00:00,2016-01-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160219,,12,2016-02-19 00:00:00,2016-02-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160320,,12,2016-03-20 00:00:00,2016-03-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160419,,12,2016-04-19 00:00:00,2016-04-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160519,,12,2016-05-19 00:00:00,2016-05-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160618,,12,2016-06-18 00:00:00,2016-06-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160718,,12,2016-07-18 00:00:00,2016-07-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160817,,12,2016-08-17 00:00:00,2016-08-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20160916,,12,2016-09-16 00:00:00,2016-09-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20161016,,12,2016-10-16 00:00:00,2016-10-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20161115,,12,2016-11-15 00:00:00,2016-11-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20161215,,12,2016-12-15 00:00:00,2016-12-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170114,,12,2017-01-14 00:00:00,2017-01-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170213,,12,2017-02-13 00:00:00,2017-02-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170315,,12,2017-03-15 00:00:00,2017-03-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170414,,12,2017-04-14 00:00:00,2017-04-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170514,,12,2017-05-14 00:00:00,2017-05-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170613,,12,2017-06-13 00:00:00,2017-06-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170713,,12,2017-07-13 00:00:00,2017-07-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170812,,12,2017-08-12 00:00:00,2017-08-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20170911,,12,2017-09-11 00:00:00,2017-09-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20171011,,12,2017-10-11 00:00:00,2017-10-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20171110,,12,2017-11-10 00:00:00,2017-11-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20171210,,12,2017-12-10 00:00:00,2017-12-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20180109,,12,2018-01-09 00:00:00,2018-01-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20180208,,12,2018-02-08 00:00:00,2018-02-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20180310,,12,2018-03-10 00:00:00,2018-03-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20180409,,12,2018-04-09 00:00:00,2018-04-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20180509,,12,2018-05-09 00:00:00,2018-05-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s12_20180608,,12,2018-06-08 00:00:00,2018-06-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
